CUSTOM - 2021-07-16 08:57:19 --> Order::index - /index.php/order: null
CUSTOM - 2021-07-16 12:41:35 --> Order::updateWarehouse - /index.php/order/updateWarehouse?ship_id=2567: {"info":{"id":"2567","truck_id":"3","driver":"Nguy\u00ean","sub_driver":["0"],"created":"2021-07-15 18:51:47","allow":"0","status":"0","date":"2021-07-14T17:00:00.000Z","index":"2","note":null,"order_detail":[{"id":"21653","customer_id":"1581","total_price":"5124000","delivery":"0","status":"2","shipment_id":"2567","created":"2021-07-13 11:10:34","note":"","order_code":"CH000021653","saler":"3","old_debit":"0","last_bill":"0"},{"id":"21718","customer_id":"1378","total_price":"934000","delivery":"0","status":"2","shipment_id":"2567","created":"2021-07-14 12:19:08","note":"","order_code":"CH000021718","saler":"1","old_debit":"0","last_bill":"0"},{"id":"21741","customer_id":"775","total_price":"2581000","delivery":"0","status":"2","shipment_id":"2567","created":"2021-07-14 12:53:42","note":"","order_code":"CH000021741","saler":"4","old_debit":"0","last_bill":"0"},{"id":"21783","customer_id":"785","total_price":"1208500","delivery":"0","status":"2","shipment_id":"2567","created":"2021-07-15 12:05:26","note":"","order_code":"CH000021783","saler":"1","old_debit":"0","last_bill":"0"},{"id":"21804","customer_id":"1322","total_price":"1592500","delivery":"0","status":"2","shipment_id":"2567","created":"2021-07-15 13:44:32","note":"","order_code":"CH000021804","saler":"2","old_debit":"0","last_bill":"0"},{"id":"21809","customer_id":"1384","total_price":"5177000","delivery":"0","status":"2","shipment_id":"2567","created":"2021-07-15 13:51:43","note":"","order_code":"CH000021809","saler":"2","old_debit":"0","last_bill":"0"},{"id":"21811","customer_id":"1396","total_price":"3691500","delivery":"0","status":"2","shipment_id":"2567","created":"2021-07-15 13:55:48","note":"","order_code":"CH000021811","saler":"2","old_debit":"0","last_bill":"0"},{"id":"21815","customer_id":"1520","total_price":"2672500","delivery":"0","status":"2","shipment_id":"2567","created":"2021-07-15 14:00:41","note":"","order_code":"CH000021815","saler":"2","old_debit":"0","last_bill":"0"},{"id":"21823","customer_id":"272","total_price":"5307000","delivery":"0","status":"2","shipment_id":"2567","created":"2021-07-15 14:23:55","note":"","order_code":"CH000021823","saler":"3","old_debit":"0","last_bill":"0"},{"id":"21844","customer_id":"245","total_price":"3320000","delivery":"0","status":"2","shipment_id":"2567","created":"2021-07-15 17:53:37","note":"","order_code":"CH000021844","saler":"11","old_debit":"0","last_bill":"0"}],"truck_name":"XeNho-28187"},"truck_id":"3","driver":"Nguy\u00ean","sub_driver":["0"]}
CUSTOM - 2021-07-16 12:46:19 --> Warehouse_wholesale::saveAddWholesale - /index.php/warehouse_wholesale/saveAddWholesale: {"partner":1,"total_bill":10058500,"actual":10058500,"debt":null,"buy_price":[{"product_id":"249","quantity":45,"unit":"1","price":216500},{"product_id":"79","quantity":2,"unit":"1","price":158000}],"warehouseid":"2"}
CUSTOM - 2021-07-16 12:47:35 --> Warehouse_wholesale::saveAddWholesale - /index.php/warehouse_wholesale/saveAddWholesale: {"partner":"1230","total_bill":39880000,"actual":39880000,"debt":null,"buy_price":[{"product_id":"47","quantity":200,"unit":"1","price":"175000"},{"product_id":"229","quantity":40,"unit":"1","price":"122000"}],"warehouseid":"2"}
CUSTOM - 2021-07-16 13:09:05 --> Order::index - /index.php/order: null
CUSTOM - 2021-07-16 13:09:42 --> Order::saveDevided - /index.php/order/saveDevided: [{"id":"133048","quantity":2},{"id":"133049","quantity":1},{"id":"133050","quantity":1},{"id":"133051","quantity":2},{"id":"133052","quantity":1},{"id":"133053","quantity":1},{"id":"133054","quantity":2},{"id":"133055","quantity":2},{"id":"133056","quantity":1},{"id":"133057","quantity":1},{"id":"133058","quantity":1},{"id":"133059","quantity":1},{"id":"133060","quantity":1},{"id":"133061","quantity":2},{"id":"133062","quantity":5},{"id":"133063","quantity":5},{"id":"133064","quantity":10},{"id":"133065","quantity":1},{"id":"133066","quantity":0},{"id":"133067","quantity":2},{"id":"133068","quantity":2},{"id":"133069","quantity":1},{"id":"133070","quantity":1},{"id":"133071","quantity":1},{"id":"133072","quantity":2},{"id":"133073","quantity":2},{"id":"133074","quantity":2},{"id":"133075","quantity":2},{"id":"133076","quantity":1},{"id":"133077","quantity":1},{"id":"133078","quantity":2},{"id":"133079","quantity":2},{"id":"133080","quantity":1},{"id":"133081","quantity":1},{"id":"133082","quantity":1},{"id":"133083","quantity":1},{"id":"133084","quantity":1},{"id":"133085","quantity":1},{"id":"133086","quantity":1},{"id":"133087","quantity":2},{"id":"133088","quantity":2},{"id":"133089","quantity":2},{"id":"133090","quantity":2},{"id":"133091","quantity":0},{"id":"133092","quantity":1},{"id":"133093","quantity":1},{"id":"133094","quantity":1},{"id":"133095","quantity":1},{"id":"133096","quantity":2},{"id":"133097","quantity":1},{"id":"133098","quantity":2},{"id":"133099","quantity":1},{"id":"133100","quantity":1},{"id":"133101","quantity":2},{"id":"133102","quantity":1},{"id":"133103","quantity":1},{"id":"133104","quantity":2},{"id":"133105","quantity":1},{"id":"133106","quantity":1},{"id":"133107","quantity":1},{"id":"133108","quantity":1},{"id":"133109","quantity":1},{"id":"133110","quantity":1},{"id":"133111","quantity":1},{"id":"133112","quantity":1},{"id":"133113","quantity":1}]
CUSTOM - 2021-07-16 13:09:43 --> Order::updateWarehouse - /index.php/order/updateWarehouse?ship_id=2569: {"info":{"id":"2569","truck_id":"2","driver":"0","sub_driver":["0"],"created":"2021-07-15 18:59:46","allow":"0","status":"0","date":"2021-07-14T17:00:00.000Z","index":"1","note":null,"order_detail":[{"id":"21747","customer_id":"87","total_price":"1425000","delivery":"0","status":"2","shipment_id":"2569","created":"2021-07-14 14:53:45","note":"","order_code":"CH000021747","saler":"2","old_debit":"0","last_bill":"0"},{"id":"21748","customer_id":"1191","total_price":"6787000","delivery":"0","status":"2","shipment_id":"2569","created":"2021-07-14 14:54:58","note":"","order_code":"CH000021748","saler":"2","old_debit":"0","last_bill":"0"},{"id":"21749","customer_id":"88","total_price":"2405500","delivery":"0","status":"2","shipment_id":"2569","created":"2021-07-14 14:55:35","note":"","order_code":"CH000021749","saler":"2","old_debit":"0","last_bill":"0"},{"id":"21750","customer_id":"93","total_price":"3606000","delivery":"0","status":"2","shipment_id":"2569","created":"2021-07-14 14:56:51","note":"","order_code":"CH000021750","saler":"2","old_debit":"0","last_bill":"0"},{"id":"21751","customer_id":"1369","total_price":"2474500","delivery":"0","status":"2","shipment_id":"2569","created":"2021-07-14 14:57:27","note":"","order_code":"CH000021751","saler":"2","old_debit":"0","last_bill":"0"},{"id":"21752","customer_id":"91","total_price":"1437000","delivery":"0","status":"2","shipment_id":"2569","created":"2021-07-14 14:58:25","note":"","order_code":"CH000021752","saler":"2","old_debit":"0","last_bill":"0"}],"truck_name":"Trang-28245"},"truck_id":"2","driver":"0","sub_driver":["0"]}
CUSTOM - 2021-07-16 13:12:13 --> Order::createShipment - /index.php/order/createShipment: {"order":[{"id":"21847","customer_id":"1670","total_price":"7087000","delivery":"0","status":"2","shipment_id":null,"created":"2021-07-16 11:14:04","note":"KH\u00c1CH L\u00caN L\u1ea4Y NHA","order_code":"CH000021847","saler":"12","driver":null,"sub_driver":null,"saler_name":"Sup Ace","customer_name":null,"customer_address":"64 Qu\u00e1ch \u0110\u00ecnh B\u1ea3o","customer_phone":"[]","total_box":73}],"id":0,"truck":"7","date":"2021-07-16 00:00:00","index":1}
CUSTOM - 2021-07-16 13:13:06 --> Order::saveDevided - /index.php/order/saveDevided: [{"id":"133528","quantity":7},{"id":"133529","quantity":0},{"id":"133530","quantity":4},{"id":"133531","quantity":2},{"id":"133532","quantity":1},{"id":"133533","quantity":1},{"id":"133534","quantity":3},{"id":"133535","quantity":1},{"id":"133536","quantity":2},{"id":"133537","quantity":2},{"id":"133538","quantity":7},{"id":"133539","quantity":4},{"id":"133540","quantity":3},{"id":"133541","quantity":2}]
CUSTOM - 2021-07-16 13:13:06 --> Order::updateWarehouse - /index.php/order/updateWarehouse?ship_id=2570: {"info":{"id":"2570","truck_id":"7","driver":"0","sub_driver":["0"],"created":"2021-07-16 13:12:13","allow":"0","status":"0","date":"2021-07-15T17:00:00.000Z","index":"1","note":null,"order_detail":[{"id":"21847","customer_id":"1670","total_price":"7087000","delivery":"0","status":"2","shipment_id":"2570","created":"2021-07-16 11:14:04","note":"KH\u00c1CH L\u00caN L\u1ea4Y NHA","order_code":"CH000021847","saler":"12","old_debit":"0","last_bill":"0"}],"truck_name":"Ban le"},"truck_id":"7","driver":"0","sub_driver":["0"]}
CUSTOM - 2021-07-16 13:15:27 --> Order::index - /index.php/order: null
CUSTOM - 2021-07-16 13:28:46 --> Warehouse_wholesale::saveAddWholesale - /index.php/warehouse_wholesale/saveAddWholesale: {"partner":"1230","total_bill":5250000,"actual":5250000,"debt":null,"buy_price":[{"product_id":"47","quantity":30,"unit":"1","price":"175000"}],"warehouseid":"2"}
CUSTOM - 2021-07-16 13:39:43 --> Order::index - /index.php/order: null
CUSTOM - 2021-07-16 13:41:05 --> Order::update - /index.php/order/update: {"note":"","lstProId":[{"id":"258","quantity":1,"unit_id":"2"},{"id":"113","quantity":2,"unit_id":"2"}],"id":"21776","orders":[{"product_id":"1","cost":1,"unit":"","price":93500,"quantity":10,"total":"1"},{"product_id":"2","cost":2,"unit":"","price":93500,"quantity":2,"total":"2"},{"product_id":"10","cost":10,"unit":"","price":178500,"quantity":1,"total":"10"},{"product_id":"14","cost":15,"unit":"","price":193000,"quantity":1,"total":"14"},{"product_id":"52","cost":88,"unit":"","price":720000,"quantity":1,"total":"52"},{"product_id":"87","cost":63,"unit":"","price":168000,"quantity":10,"total":"87"},{"product_id":"282","cost":9327,"unit":"","price":113000,"quantity":1,"total":"282"},{"product_id":"81","cost":null,"unit":"","price":164000,"quantity":5,"total":"81"},{"product_id":"68","cost":null,"unit":"","price":164000,"quantity":2,"total":"68"}],"total_price":5154500,"customer_id":"1347","saler":"1"}
CUSTOM - 2021-07-16 13:41:07 --> Order::index - /index.php/order: null
CUSTOM - 2021-07-16 14:03:21 --> Order::index - /index.php/order: null
CUSTOM - 2021-07-16 14:35:20 --> Order::addOrder - /index.php/order/addOrder: {"note":"","lstProId":[],"orders":[{"product_id":"45","cost":null,"unit":"","price":81000,"quantity":5,"total":"45"},{"product_id":"47","cost":null,"unit":"","price":185000,"quantity":3,"total":"47"},{"product_id":"48","cost":null,"unit":"","price":185000,"quantity":2,"total":"48"},{"product_id":"49","cost":null,"unit":"","price":185000,"quantity":2,"total":"49"},{"product_id":"71","cost":null,"unit":"","price":167000,"quantity":5,"total":"71"},{"product_id":"89","cost":null,"unit":"","price":153000,"quantity":5,"total":"89"},{"product_id":"158","cost":null,"unit":"","price":156000,"quantity":3,"total":"158"}],"total_price":3768000,"customer_id":"826","saler":"1"}
CUSTOM - 2021-07-16 14:46:20 --> Order::addOrder - /index.php/order/addOrder: {"note":"\u0110\u01a1n A.H\u00f9ng","lstProId":[],"orders":[{"product_id":"1","cost":null,"unit":"","price":105000,"quantity":50,"total":"1"}],"total_price":5250000,"customer_id":"1259","saler":"5"}
CUSTOM - 2021-07-16 14:46:23 --> Order::index - /index.php/order: null
CUSTOM - 2021-07-16 14:46:53 --> Order::createShipment - /index.php/order/createShipment: {"order":[{"id":"21850","customer_id":"1259","total_price":"5250000","delivery":"0","status":"2","shipment_id":null,"created":"2021-07-16 14:46:20","note":"\u0110\u01a1n A.H\u00f9ng","order_code":"CH000021850","saler":"5","driver":null,"sub_driver":null,"saler_name":"A H\u00f9ng","customer_name":null,"customer_address":"B\u00e1n l\u1ebb","customer_phone":"[]","total_box":50},{"id":"21848","customer_id":"790","total_price":"9075000","delivery":"0","status":"2","shipment_id":null,"created":"2021-07-16 12:12:41","note":"","order_code":"CH000021848","saler":"1","driver":null,"sub_driver":null,"saler_name":"Sang Ace","customer_name":"","customer_address":"22 Ph\u00fa Th\u1ecd H\u00f2a","customer_phone":"[\"39789497\"]","total_box":100},{"id":"21766","customer_id":"1259","total_price":"18050000","delivery":"0","status":"2","shipment_id":null,"created":"2021-07-15 09:15:15","note":"Thi\u00ean C\u1ea7m","order_code":"CH000021766","saler":"11","driver":null,"sub_driver":null,"saler_name":"A T\u00edn","customer_name":null,"customer_address":"B\u00e1n l\u1ebb","customer_phone":"[]","total_box":210}],"id":0,"truck":"1","date":"2021-07-16 00:00:00","index":1}
CUSTOM - 2021-07-16 14:47:08 --> Order::index - /index.php/order: null
CUSTOM - 2021-07-16 14:47:52 --> Order::updateStatusShipment - /index.php/order/updateStatusShipment?shipment_id=2567&status=1: []
CUSTOM - 2021-07-16 15:04:52 --> Order::addOrder - /index.php/order/addOrder: {"note":"","lstProId":[],"orders":[{"product_id":"97","cost":null,"unit":"","price":76000,"quantity":1,"total":"97"},{"product_id":"81","cost":null,"unit":"","price":162000,"quantity":2,"total":"81"},{"product_id":"89","cost":null,"unit":"","price":150000,"quantity":2,"total":"89"},{"product_id":"80","cost":null,"unit":"","price":166000,"quantity":2,"total":"80"},{"product_id":"87","cost":null,"unit":"","price":164000,"quantity":2,"total":"87"},{"product_id":"77","cost":null,"unit":"","price":189000,"quantity":2,"total":"77"},{"product_id":"79","cost":null,"unit":"","price":160000,"quantity":2,"total":"79"},{"product_id":"160","cost":null,"unit":"","price":153000,"quantity":1,"total":"160"},{"product_id":"64","cost":null,"unit":"","price":153000,"quantity":1,"total":"64"},{"product_id":"85","cost":null,"unit":"","price":185000,"quantity":1,"total":"85"},{"product_id":"86","cost":null,"unit":"","price":140000,"quantity":1,"total":"86"},{"product_id":"244","cost":null,"unit":"","price":180000,"quantity":1,"total":"244"},{"product_id":"190","cost":null,"unit":"","price":335000,"quantity":1,"total":"190"},{"product_id":"58","cost":null,"unit":"","price":410000,"quantity":2,"total":"58"},{"product_id":"57","cost":null,"unit":"","price":360000,"quantity":1,"total":"57"},{"product_id":"59","cost":null,"unit":"","price":410000,"quantity":1,"total":"59"},{"product_id":"123","cost":null,"unit":"","price":265000,"quantity":2,"total":"123"}],"total_price":5324000,"customer_id":"1234","saler":"11"}
CUSTOM - 2021-07-16 15:05:22 --> Order::createShipment - /index.php/order/createShipment: {"order":[{"id":"21851","customer_id":"1234","total_price":"5324000","delivery":"0","status":"2","shipment_id":null,"created":"2021-07-16 15:04:52","note":"","order_code":"CH000021851","saler":"11","driver":null,"sub_driver":null,"saler_name":"A T\u00edn","customer_name":"C\u00f4 T\u01b0","customer_address":"16a \u1ef6 Lan","customer_phone":"[]","total_box":25}],"id":0,"truck":"6","date":"2021-07-16 00:00:00","index":1}
CUSTOM - 2021-07-16 15:06:43 --> Order::index - /index.php/order: null
CUSTOM - 2021-07-16 15:08:43 --> Order::addOrder - /index.php/order/addOrder: {"note":"","lstProId":[],"orders":[{"product_id":"17","cost":null,"unit":"","price":263000,"quantity":3,"total":"17"},{"product_id":"77","cost":null,"unit":"","price":210000,"quantity":1,"total":"77"},{"product_id":"158","cost":null,"unit":"","price":154000,"quantity":24,"total":"158"},{"product_id":"229","cost":null,"unit":"","price":130000,"quantity":12,"total":"229"},{"product_id":"45","cost":null,"unit":"","price":81000,"quantity":1,"total":"45"},{"product_id":"49","cost":null,"unit":"","price":180000,"quantity":1,"total":"49"}],"total_price":6516000,"customer_id":"1260","saler":"11"}
CUSTOM - 2021-07-16 15:08:45 --> Order::index - /index.php/order: null
CUSTOM - 2021-07-16 15:09:05 --> Order::update - /index.php/order/update: {"note":"","lstProId":[],"id":"21851","orders":[{"product_id":"57","cost":92,"unit":"","price":360000,"quantity":1,"total":"57"},{"product_id":"58","cost":90,"unit":"","price":410000,"quantity":2,"total":"58"},{"product_id":"59","cost":93,"unit":"","price":410000,"quantity":1,"total":"59"},{"product_id":"64","cost":68,"unit":"","price":153000,"quantity":1,"total":"64"},{"product_id":"77","cost":60,"unit":"","price":189000,"quantity":2,"total":"77"},{"product_id":"79","cost":69,"unit":"","price":160000,"quantity":2,"total":"79"},{"product_id":"80","cost":62,"unit":"","price":166000,"quantity":2,"total":"80"},{"product_id":"81","cost":61,"unit":"","price":162000,"quantity":2,"total":"81"},{"product_id":"85","cost":70,"unit":"","price":185000,"quantity":1,"total":"85"},{"product_id":"86","cost":258,"unit":"","price":140000,"quantity":1,"total":"86"},{"product_id":"87","cost":63,"unit":"","price":164000,"quantity":2,"total":"87"},{"product_id":"89","cost":187,"unit":"","price":150000,"quantity":2,"total":"89"},{"product_id":"97","cost":515,"unit":"","price":76000,"quantity":1,"total":"97"},{"product_id":"123","cost":80,"unit":"","price":265000,"quantity":2,"total":"123"},{"product_id":"160","cost":318,"unit":"","price":153000,"quantity":1,"total":"160"},{"product_id":"190","cost":507,"unit":"","price":335000,"quantity":1,"total":"190"},{"product_id":"244","cost":4802,"unit":"","price":180000,"quantity":1,"total":"244"},{"product_id":"1","cost":null,"unit":"","price":91500,"quantity":10,"total":"1"}],"total_price":6239000,"customer_id":"1234","saler":"11"}
